{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srabza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 40 40 63 40 40 93 93 15 15 15 7 7 87 9 9 9 74 2 60 52 52 25 25 9 9 9 1 85 85 53 62 9 74 2 66 66 66 47 47 11 45 45 45 64 64 29 28 28 28 28 87 53 53 53 0 0 0 52 52 25 25 25 97 97 97 97 97 14 76 73 73 99 27 89 89 87 87 38 38 38 38 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lgbj6p.wav', 'hubert': '71 71 71 71 12 12 12 63 63 12 12 12 12 56 56 56 56 63 40 40 63 40 40 63 63 93 93 93 90 90 90 35 35 87 94 94 32 32 32 64 64 64 74 27 27 78 78 78 52 52 25 25 11 45 45 64 64 64 64 44 80 18 18 66 27 27 47 47 24 13 13 58 58 58 32 65 1 27 27 21 95 87 87 87 94 94 32 32 32 65 6 6 36 36 36 36 7 7 53 53 53 74 74 89 89 6 49 92 92 27 27 47 47 59 35 35 11 11 11 64 64 64 64 64 64 29 6 6 15 15 15 41 41 41 41 83 63 84 22 22 22 63 63 63 22 22 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lbaq2s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 67 67 67 67 67 54 54 54 40 40 63 93 93 90 90 35 87 94 94 32 32 64 16 1 66 47 47 90 90 35 69 69 69 69 70 14 76 76 62 99 99 99 92 27 63 89 59 59 98 98 69 69 69 65 65 74 27 27 31 31 59 23 23 69 69 69 69 69 65 65 6 6 36 36 36 7 7 7 23 69 69 69 69 69 69 42 81 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/swbi3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 63 12 12 12 12 34 34 34 34 67 67 67 67 67 54 54 40 63 63 93 15 15 15 7 87 87 9 9 9 74 2 2 70 70 14 14 24 24 13 58 58 32 74 74 2 66 47 47 24 13 13 58 58 58 58 87 24 13 13 13 58 58 32 65 6 3 3 99 99 60 52 52 25 25 11 45 45 64 65 74 27 27 47 59 59 90 35 35 11 11 11 64 64 64 64 64 64 29 29 15 15 15 15 15 15 41 41 41 41 41 10 10 83 83 83 83 83 83 4 4 4 4 4 4 4 22 22 22 22 22 22 22 40 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pwbu2p.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 67 67 54 40 63 40 40 40 63 47 47 59 33 35 87 94 94 32 32 65 65 6 36 49 60 60 60 70 14 14 24 24 24 13 13 13 58 58 58 32 32 74 2 31 60 60 92 27 47 47 24 13 58 58 58 32 32 98 98 98 98 98 98 98 69 69 65 65 74 27 31 31 59 59 59 23 69 69 69 69 65 74 27 27 47 47 59 35 35 11 11 11 45 64 64 64 64 64 29 6 6 15 15 15 41 41 41 41 83 84 63 63 22 22 22 22 22 22 34 34 34 34 34 34 34 34 34 34 34 4 4 4 4 4 4 4 4 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/srab1s.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 67 67 67 54 54 40 63 93 93 6 36 36 36 7 7 87 9 9 9 74 85 60 60 60 70 52 52 25 25 25 9 9 9 85 85 23 23 16 50 18 18 66 27 47 47 11 45 45 64 64 60 70 70 14 14 24 68 68 44 80 18 18 6 6 36 36 49 49 7 7 23 69 69 69 69 69 44 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bril6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 34 34 34 34 34 34 34 34 34 67 67 67 67 54 54 40 63 40 40 40 40 63 93 47 76 53 53 44 80 80 18 18 52 52 25 25 9 9 9 85 85 53 53 53 44 26 26 87 38 17 17 17 19 19 19 65 6 15 15 15 15 7 7 87 53 53 74 74 2 2 2 89 6 6 36 36 36 15 15 7 7 7 23 69 69 69 69 69 69 81 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lrbl2p.wav', 'hubert': '71 71 71 71 12 12 12 12 4 12 12 12 12 12 12 12 67 67 67 54 54 54 40 40 93 93 93 90 35 87 94 32 32 64 64 60 70 52 25 25 9 9 1 1 66 66 27 47 47 24 13 58 58 58 87 17 17 19 19 65 74 27 31 31 59 59 23 69 69 69 69 65 74 27 47 47 59 35 35 11 11 11 64 64 64 29 6 36 36 49 41 41 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lrbr3n.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 12 39 39 39 39 39 67 67 67 67 54 54 54 40 93 93 90 35 35 94 32 32 64 60 60 70 52 52 25 87 87 91 9 9 9 1 85 60 66 63 47 47 24 24 13 58 58 58 37 37 37 37 24 24 24 51 61 61 61 43 43 6 3 3 3 36 49 99 60 52 52 52 25 25 11 11 45 64 64 64 80 80 26 26 26 87 87 13 13 17 17 17 17 97 19 81 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 63 56 8 56 63 56 56 63 63 40 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/bgbu2s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 4 4 4 4 4 4 4 4 4 40 40 93 93 93 93 47 47 53 53 88 88 80 18 18 18 89 78 52 52 25 25 11 45 64 64 16 18 18 66 47 24 24 13 58 58 58 98 98 98 98 98 98 69 65 74 27 27 31 31 59 59 23 69 69 69 69 65 65 6 49 36 36 36 49 7 7 87 87 69 69 69 69 42 42 44 80 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sbwb3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 39 39 39 39 39 39 67 67 67 54 54 54 63 93 6 36 36 36 7 87 87 9 9 74 74 2 2 27 63 47 47 90 35 35 53 69 69 60 70 14 76 76 62 99 99 66 66 66 27 63 47 47 11 45 45 45 64 64 99 99 3 3 99 60 52 52 25 25 11 45 64 64 74 2 27 63 47 90 90 35 35 11 11 11 64 64 64 64 64 29 29 6 28 49 49 49 41 41 41 41 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 4 4 4 4 4 22 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sgiu9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 54 54 40 63 93 93 6 36 36 36 7 87 9 9 9 74 2 2 2 27 78 78 52 52 25 25 11 45 64 64 64 44 80 85 85 53 53 44 80 18 18 21 21 98 98 98 98 69 69 44 80 26 26 26 24 24 13 13 13 58 58 32 44 80 18 18 18 26 26 26 87 87 13 17 17 17 17 97 19 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgwd1s.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 12 67 67 67 54 54 63 40 93 6 6 36 36 7 7 87 9 9 9 74 74 2 27 78 78 52 52 25 11 45 64 16 50 50 76 73 73 99 77 77 77 11 45 45 64 64 60 70 70 14 14 24 68 68 44 80 18 18 6 36 36 49 49 7 23 23 69 69 69 42 80 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sgbj2a.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 12 39 39 39 39 39 39 39 67 67 67 67 54 54 63 63 93 6 36 36 36 7 87 9 9 9 74 2 66 66 66 78 78 52 52 25 25 11 45 45 64 64 88 16 18 18 66 47 47 24 24 13 58 58 58 1 66 27 21 21 95 87 87 94 94 32 32 64 65 74 27 31 36 36 59 59 23 69 69 76 76 73 73 73 1 27 89 89 87 87 94 94 94 32 32 32 88 44 80 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 63 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lbwo7a.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 12 12 12 12 63 63 56 40 63 40 40 40 40 63 93 93 93 90 90 90 90 35 35 87 94 94 94 32 32 32 64 64 1 66 66 27 27 47 47 90 90 90 35 35 69 69 69 69 69 69 69 69 69 60 70 70 70 70 14 14 76 53 99 99 99 99 37 37 37 37 86 87 9 9 9 97 32 69 69 65 65 6 36 36 36 36 15 7 7 87 87 9 9 16 77 77 77 44 80 80 85 73 11 1 27 89 89 87 87 94 94 94 94 94 32 32 32 32 64 81 81 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pwbx5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 67 67 67 67 67 67 54 54 40 40 40 63 93 47 59 90 35 94 32 32 65 6 36 49 60 60 70 14 14 14 24 24 13 58 58 32 32 74 2 2 66 47 47 24 13 13 58 58 58 32 87 87 87 9 9 9 74 2 2 2 6 15 15 49 60 3 3 3 77 24 24 24 13 13 13 13 58 58 32 32 16 77 77 77 23 15 15 15 41 41 41 10 10 83 83 83 83 4 4 4 4 4 4 4 4 4 4 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgaj9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 4 4 34 34 34 34 34 67 67 67 67 54 54 54 40 63 63 47 47 90 35 87 94 32 32 65 6 36 36 49 92 92 27 78 78 52 52 25 25 45 45 64 64 80 80 85 53 53 44 1 66 66 21 21 95 87 87 94 94 94 32 32 64 80 80 26 26 87 24 13 13 13 13 58 58 88 44 80 80 18 18 26 26 26 87 91 91 91 91 58 58 42 42 81 81 81 81 81 10 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 22 22 22 22 8 8 8 8 8 8 8 8 56 63 63 56 56 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pgix7s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 4 67 56 56 56 40 40 40 40 40 40 93 93 27 47 59 33 94 53 32 65 6 36 49 92 92 27 78 78 52 25 11 45 64 64 85 53 44 80 26 85 87 9 74 74 2 89 6 36 36 7 7 87 9 9 16 77 77 80 18 18 6 6 36 49 7 7 23 69 69 69 69 42 80 81 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srbh5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 34 34 34 67 67 67 67 54 54 54 40 63 93 93 15 15 15 36 7 87 9 9 9 74 2 60 52 52 25 25 9 9 1 1 66 66 66 27 47 24 24 13 13 58 58 32 87 87 94 94 32 32 64 74 2 21 21 95 95 60 3 3 3 77 77 24 24 13 13 13 13 58 58 58 32 64 16 77 77 77 26 26 26 26 87 42 42 42 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 22 22 22 22 22 22 8 8 8 8 63 63 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lwbe9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 40 40 40 40 40 93 63 93 90 35 35 94 94 32 64 60 70 70 14 14 24 24 13 58 58 58 32 74 2 2 66 47 47 24 13 13 58 58 32 32 32 11 45 45 64 64 64 80 26 26 87 87 9 9 74 74 2 2 89 89 15 15 15 23 80 80 26 26 26 87 87 91 91 91 42 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pbao9p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 67 67 67 67 67 54 54 40 40 63 93 93 47 35 35 35 94 32 65 6 36 36 92 92 92 63 47 47 90 35 35 53 69 69 69 14 76 76 9 74 31 31 37 37 37 86 86 87 97 97 97 97 69 65 80 26 26 26 26 24 13 13 13 58 58 32 88 80 80 18 18 66 27 27 47 90 90 35 35 11 11 11 64 64 64 64 64 64 29 29 6 36 49 49 49 41 41 41 83 83 83 83 83 83 83 83 83 83 22 22 22 22 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/brwg7p.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 12 12 12 67 67 67 67 67 54 54 54 63 40 40 63 63 47 47 53 53 53 44 80 80 60 70 52 52 25 87 9 9 9 1 85 60 60 14 76 62 1 1 66 27 63 21 98 45 45 45 64 65 6 36 36 36 7 7 87 87 9 9 9 16 77 77 50 80 18 18 18 66 27 27 47 47 90 90 35 35 35 11 11 11 64 64 64 64 29 29 6 15 49 49 41 41 41 41 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bwanzp.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 67 56 56 40 40 40 40 40 93 93 93 93 47 47 53 53 44 80 80 60 60 70 70 14 14 24 13 58 58 58 65 31 31 23 23 37 37 86 86 94 94 32 32 18 6 36 36 36 28 7 87 53 53 0 0 77 25 76 73 73 74 27 27 47 59 59 11 11 11 64 64 29 6 28 36 49 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lrbe9a.wav', 'hubert': '71 71 71 71 71 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 34 67 67 67 67 54 54 54 40 40 40 93 93 93 93 90 35 35 94 32 32 64 60 60 77 52 25 9 9 9 1 66 66 27 47 47 24 58 58 58 37 94 94 32 32 64 64 80 26 26 87 24 13 13 58 58 44 80 85 85 11 11 89 89 89 87 42 42 42 80 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/swiozn.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 67 67 54 54 40 40 63 93 93 6 49 36 36 7 7 87 9 9 9 74 2 60 60 70 70 14 14 24 24 13 13 58 58 65 74 31 23 23 44 80 80 26 37 37 86 86 86 97 97 97 69 69 29 29 28 28 28 23 11 11 98 69 69 25 25 25 25 32 65 80 80 26 26 26 87 87 38 38 17 17 17 17 19 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swbs5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 40 63 63 63 40 93 93 6 15 15 15 7 7 87 87 9 9 9 9 74 2 31 60 60 60 70 14 14 24 24 13 13 13 58 58 32 74 2 31 60 60 27 47 47 24 13 58 58 32 37 37 86 87 91 9 9 43 6 6 49 49 60 3 3 3 77 24 24 24 13 13 13 58 58 58 32 65 77 77 77 6 49 49 49 49 7 7 7 69 69 69 69 69 69 69 69 69 81 81 81 83 83 84 84 63 22 96 96 96 22 22 22 22 22 22 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/sgai8a.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 39 39 39 39 39 67 67 67 54 54 63 63 93 6 36 36 36 7 87 9 9 9 74 74 66 66 27 27 78 78 52 52 52 25 25 45 45 64 64 64 80 85 85 62 62 74 74 31 31 23 24 24 24 13 13 13 58 58 58 32 37 37 87 94 94 94 32 32 64 65 74 31 31 36 23 23 23 23 1 74 89 89 87 87 94 94 94 94 32 32 32 64 44 80 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 56 56 63 63 56 8 8 56 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/briz3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 63 12 12 34 34 34 34 34 34 34 34 34 34 34 34 34 67 67 67 54 54 40 40 40 40 93 93 93 47 53 53 53 44 44 80 18 18 52 52 25 25 25 9 9 9 85 85 85 53 53 44 44 80 18 18 29 28 28 7 87 87 9 9 1 74 27 99 15 15 3 99 99 60 52 52 52 25 25 11 45 45 64 64 64 80 26 26 87 87 38 91 13 13 13 58 58 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 4 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 63 63 8 8 8 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bwwt9p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 54 54 40 40 93 93 63 63 47 76 53 53 44 80 80 60 70 70 14 14 24 13 13 58 58 32 74 2 2 14 76 76 62 99 99 99 92 27 63 31 59 59 45 45 45 45 64 64 80 26 26 87 24 13 13 13 13 58 58 58 88 44 80 80 18 18 18 27 47 59 90 90 35 35 11 11 11 64 64 64 64 64 29 29 15 15 15 15 41 41 41 41 10 10 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/pbbp3p.wav', 'hubert': '71 71 71 71 71 71 12 12 12 12 34 34 34 34 67 67 67 67 54 54 40 40 40 93 93 47 47 90 35 35 94 32 32 6 36 36 49 92 92 27 47 90 90 35 35 53 69 69 69 60 66 27 47 24 24 13 58 58 58 65 74 27 27 47 47 59 45 45 45 64 65 99 99 99 99 99 60 52 52 25 25 11 45 64 65 74 27 63 47 47 90 90 35 35 11 11 11 64 64 64 64 29 29 6 28 49 49 41 41 41 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/sbix9s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 40 40 40 63 40 93 93 6 15 15 15 15 7 7 87 87 87 9 9 9 74 2 31 31 60 92 27 27 47 47 90 90 35 69 69 69 69 69 69 69 69 76 37 37 53 53 44 44 80 85 37 86 91 38 9 74 74 2 89 89 6 36 36 36 7 7 7 87 11 11 11 11 64 64 64 64 64 44 18 18 6 6 49 49 49 7 7 7 69 69 69 69 69 69 69 69 42 44 80 81 81 81 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 63 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lwie6p.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 12 63 4 4 4 40 12 4 4 67 67 54 54 54 40 40 40 93 93 93 93 90 90 35 94 94 32 32 64 60 70 70 14 14 24 13 58 58 65 85 31 23 23 80 26 26 11 11 45 64 64 6 36 36 36 7 23 53 74 89 89 49 92 92 27 27 47 59 35 35 11 11 64 64 64 29 29 28 49 41 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/srbh9p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 54 40 40 63 93 93 93 6 36 36 36 7 87 87 9 9 74 21 60 60 60 52 52 52 25 25 9 9 9 1 1 66 66 27 63 47 24 24 13 58 58 58 32 87 94 94 32 32 64 74 21 21 95 95 92 92 26 26 26 26 24 13 13 58 58 32 88 16 18 18 27 27 47 90 90 35 35 11 11 11 64 64 64 64 64 29 6 28 36 49 49 41 41 41 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 8 8 8 56 56 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pwbk1s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 12 12 12 12 12 34 34 34 34 34 34 34 56 56 56 56 56 56 56 56 56 40 40 40 40 40 40 40 63 93 47 59 35 35 94 32 64 65 6 36 49 49 60 60 47 14 14 24 13 58 58 32 32 74 74 27 27 47 24 13 58 9 74 74 27 89 89 59 59 94 94 32 32 64 60 70 70 14 14 24 68 68 44 80 18 18 6 6 36 36 49 49 7 7 23 69 69 69 69 44 80 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 4 40 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pwig5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 67 67 67 54 54 40 40 40 63 63 27 47 59 33 35 87 94 94 32 32 64 65 6 6 49 60 60 60 70 14 14 14 24 24 13 13 13 13 58 58 58 32 32 64 74 2 27 31 31 41 41 84 63 96 55 55 55 67 67 67 54 54 63 63 86 86 53 44 80 80 18 18 66 21 21 95 95 45 45 45 45 45 64 64 65 3 3 3 3 3 77 24 24 13 13 13 13 58 58 32 32 16 77 77 6 6 36 36 36 36 7 7 7 23 69 69 69 69 69 69 69 42 44 81 81 81 83 83 83 83 83 83 83 22 22 22 22 4 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lgbd1s.wav', 'hubert': '71 71 71 71 12 12 12 12 12 40 40 40 93 93 93 93 90 90 35 35 87 94 94 94 32 32 32 64 64 1 66 27 89 78 78 78 52 52 25 11 45 45 64 64 64 64 44 80 18 18 66 27 63 63 47 24 13 13 58 58 32 32 74 74 27 27 31 36 59 11 45 45 45 64 64 60 60 70 70 14 14 14 48 24 46 68 68 44 80 18 18 18 6 6 49 49 49 49 49 7 7 23 23 69 69 69 69 69 69 69 42 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 4 4 4 4 4 4 4 63 63 4 4 20 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bwag4n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 4 4 4 4 4 4 4 12 40 40 40 40 40 93 93 93 47 47 53 53 44 80 18 60 60 70 70 14 24 24 13 58 58 58 65 74 31 31 23 23 1 1 66 21 21 95 95 45 45 45 64 65 65 3 3 3 3 77 48 48 48 48 51 19 68 44 80 26 26 42 42 42 17 17 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lrbe6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 4 4 40 40 40 40 40 93 93 93 90 35 35 94 94 32 32 60 60 70 52 52 25 25 9 9 9 1 1 60 66 63 47 47 24 24 13 58 58 58 37 37 37 45 45 45 45 45 64 64 6 6 6 36 36 36 7 7 87 53 53 74 74 2 2 89 78 6 6 49 49 49 49 49 49 7 7 7 87 69 69 69 69 69 69 42 44 80 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 56 56 56 56 56 20 20 20 20', 'duration': 0.0}
